name,description,isMandatory,impcParameterOrigId
Histopathology,,False,48215
Histopathology,,False,48216
Histopathology,,False,48217
Histopathology,,False,48218
Histopathology,,False,48219
Histopathology,,False,48220
Histopathology,,False,48221
Histopathology,,False,48222
Histopathology,,False,48223
Histopathology,,False,48224
Histopathology,,False,48225
Histopathology,,False,48226
Histopathology,,False,48227
Histopathology,,False,48228
Histopathology,,False,48229
Histopathology,,False,48230
Histopathology,,False,48231
Histopathology,,False,48232
Histopathology,,False,48233
Histopathology,,False,48234
Histopathology,,False,48235
Histopathology,,False,48236
Histopathology,,False,48237
Histopathology,,False,48238
Histopathology,,False,48239
Histopathology,,False,48240
Histopathology,,False,48241
Histopathology,,False,48242
Histopathology,,False,48243
Histopathology,,False,48244
Histopathology,,False,48245
Histopathology,,False,48246
Histopathology,,False,48247
Histopathology,,False,48248
Histopathology,,False,48249
Histopathology,,False,48250
Histopathology,,False,48251
Histopathology,,False,48252
Histopathology,,False,48253
Histopathology,,False,48254
Histopathology,,False,48255
Histopathology,,False,48256
Histopathology,,False,48257
Histopathology,,False,48258
Histopathology,,False,48259
Histopathology,,False,48260
Histopathology,,False,48261
Histopathology,,False,48262
Histopathology,,False,48263
Histopathology,,False,48264
Histopathology,,False,48265
Histopathology,,False,48266
Histopathology,,False,48267
Histopathology,,False,48268
Histopathology,,False,48269
Histopathology,,False,48270
Histopathology,,False,48271
Histopathology,,False,48272
Histopathology,,False,48273
Histopathology,,False,48274
Histopathology,,False,48275
Histopathology,,False,48276
Histopathology,,False,48277
Histopathology,,False,48278
Histopathology,,False,48279
Histopathology,,False,48280
Histopathology,,False,48281
Histopathology,,False,48282
Histopathology,,False,48283
Histopathology,,False,48284
Histopathology,,False,48285
Histopathology,,False,48286
Histopathology,,False,48287
Histopathology,,False,48288
Histopathology,,False,48289
Histopathology,,False,48290
Histopathology,,False,48291
Histopathology,,False,48292
Histopathology,,False,48293
Histopathology,,False,48294
Histopathology,,False,48295
Histopathology,,False,48296
Histopathology,,False,48297
Histopathology,,False,48298
Histopathology,,False,48299
Histopathology,,False,48300
Histopathology,,False,48301
Histopathology,,False,48302
Histopathology,,False,48303
Histopathology,,False,48304
Histopathology,,False,48305
Histopathology,,False,48306
Histopathology,,False,48307
Histopathology,,False,48308
Histopathology,,False,48309
Histopathology,,False,48310
Histopathology,,False,48311
Histopathology,,False,48312
Histopathology,,False,48313
Histopathology,,False,48314
Histopathology,,False,48315
Histopathology,,False,48316
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51545
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51546
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51547
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51548
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51549
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51550
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51551
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51552
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51553
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51554
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51555
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51556
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51557
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51558
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51559
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51560
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51561
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51562
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51563
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51564
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51565
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51566
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51567
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51568
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51569
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51570
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51571
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51572
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51573
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51574
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51575
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51576
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51577
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51578
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51579
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51580
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51581
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51582
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51583
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51584
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51585
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51586
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51587
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51588
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51589
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51590
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51591
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51592
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51593
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51594
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51595
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51596
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51597
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51598
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51599
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51600
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51601
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51602
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51603
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51604
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51605
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51606
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51607
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51608
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51609
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51610
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51611
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51612
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51613
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51614
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51615
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51616
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51617
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51618
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51619
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51620
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51621
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51622
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51623
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51624
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51625
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51626
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51627
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51628
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51629
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51630
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51631
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51632
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51633
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51634
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51635
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51636
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51637
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51638
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51639
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51640
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51641
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51642
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51643
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51644
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51645
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51646
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51647
Fear,Conditioning Fear Conditioning test assesses aversive learning and memory,False,51648
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52053
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52054
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52055
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52056
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52057
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52058
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52059
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52060
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52061
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52062
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52063
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52064
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52065
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52067
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52068
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52069
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52070
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52071
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52072
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52073
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52074
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52075
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52076
Y-maze,Y-maze assesses learning and memory; it can be used instead/in parallel of Fear Conditioning,False,52077
